,date,temp_max,temp_min,latitude,longitude,country,region,city,notes,min_mean,min_std,min_extreme,std_below_extreme
992,2022-12-21,-23.10783999999998,-36.152529999999985,50,-120,Canada,British Columbia,Vancouver,,-8.975773419354816,7.633114729007771,-28.058560241874243,1.0603757503298887
993,2022-12-22,-25.138529999999975,-35.09344999999999,50,-120,Canada,British Columbia,Vancouver,,-8.975773419354816,7.633114729007771,-28.058560241874243,0.9216276720421065
994,2024-01-11,-11.979399999999998,-24.785939999999982,50,-120,Canada,British Columbia,Vancouver,,-9.168580645161263,6.2048265174439665,-24.680646938771183,0.01696954152268131
995,2024-01-12,-25.973649999999964,-37.03100999999998,50,-120,Canada,British Columbia,Vancouver,,-9.168580645161263,6.2048265174439665,-24.680646938771183,1.9904445396672332
996,2024-01-13,-22.63275999999999,-33.53581999999997,50,-120,Canada,British Columbia,Vancouver,,-9.168580645161263,6.2048265174439665,-24.680646938771183,1.4271427309585143
997,2024-01-14,-19.348929999999967,-25.873999999999967,50,-120,Canada,British Columbia,Vancouver,,-9.168580645161263,6.2048265174439665,-24.680646938771183,0.19232657961892174
998,2022-06-21,21.52496000000002,16.714170000000024,30,70,Pakistan,,"Lahore, Islamabad",,22.508838222222245,2.2487019945700704,16.88708323579707,0.07689468689696538
999,2022-06-22,22.571650000000034,16.467600000000004,30,70,Pakistan,,"Lahore, Islamabad",,22.508838222222245,2.2487019945700704,16.88708323579707,0.18654460965036315
1000,2022-08-19,21.37423000000001,18.454859999999996,30,70,Pakistan,,"Lahore, Islamabad",,21.941789419354865,1.2682922130772,18.771058886661866,0.2493107529964961
1001,2022-08-20,22.460050000000024,18.340100000000007,30,70,Pakistan,,"Lahore, Islamabad",,21.941789419354865,1.2682922130772,18.771058886661866,0.339794632670844
1002,2023-01-25,9.802580000000034,-3.3295699999999897,30,70,Pakistan,,"Lahore, Islamabad",,3.7337045161290576,2.63065788702946,-2.8429402014445926,0.18498406841677908
1003,2023-01-26,10.736230000000036,-2.9193499999999517,30,70,Pakistan,,"Lahore, Islamabad",,3.7337045161290576,2.63065788702946,-2.8429402014445926,0.029045889597465332
1004,2023-06-01,21.3279,14.89440000000002,30,70,Pakistan,,"Lahore, Islamabad",,22.508838222222245,2.2487019945700704,16.88708323579707,0.8861482048794251
1005,2023-06-02,24.665700000000015,16.30343000000005,30,70,Pakistan,,"Lahore, Islamabad",,22.508838222222245,2.2487019945700704,16.88708323579707,0.2595511709450018
1006,2024-03-02,11.690420000000016,0.7564600000000041,30,70,Pakistan,,"Lahore, Islamabad",,10.783397473118304,3.4505020074481703,2.157142454497878,0.4059358468635562
1007,2024-03-03,10.96950000000004,-0.152749999999969,30,70,Pakistan,,"Lahore, Islamabad",,10.783397473118304,3.4505020074481703,2.157142454497878,0.6694366354552957
1008,2024-03-04,10.583730000000005,-0.3207199999999943,30,70,Pakistan,,"Lahore, Islamabad",,10.783397473118304,3.4505020074481703,2.157142454497878,0.7181165085976529
1009,2024-03-01,3.698080000000005,-3.039919999999995,30,60,Iran,,,,8.888740268817225,4.190746673837936,-1.5881264157776158,0.3464283807192786
1010,2024-03-02,5.344870000000014,-3.801429999999982,30,60,Iran,,,,8.888740268817225,4.190746673837936,-1.5881264157776158,0.5281406289813734
1011,2022-12-14,23.491100000000017,10.05056000000002,-30,150,Australia,,"Brisbane, Sydney",,18.386866774193575,3.0786634307097507,10.690208197419198,0.20776814738456606
1012,2022-12-15,23.174860000000024,10.20132000000001,-30,150,Australia,,"Brisbane, Sydney",,18.386866774193575,3.0786634307097507,10.690208197419198,0.1587988451555032
1013,2020-04-08,9.583700000000022,1.759900000000016,40,60,Turkmenistan / Uzbekistan,,Ashgabat,,13.656747222222243,4.662520495601968,2.000445983217326,0.05159140500169607
1014,2020-04-09,12.02233000000001,-0.6958399999999756,40,60,Turkmenistan / Uzbekistan,,Ashgabat,,13.656747222222243,4.662520495601968,2.000445983217326,0.5782893578185097
1015,2020-11-18,-3.1798499999999876,-9.530299999999954,40,60,Turkmenistan / Uzbekistan,,Ashgabat,,2.4043504666666884,4.730191631416206,-9.421128611873826,0.02307969668735025
1016,2020-11-19,-1.7718600000000038,-11.174099999999951,40,60,Turkmenistan / Uzbekistan,,Ashgabat,,2.4043504666666884,4.730191631416206,-9.421128611873826,0.3705920446189811
1017,2020-11-20,-0.7937999999999761,-10.057559999999969,40,60,Turkmenistan / Uzbekistan,,Ashgabat,,2.4043504666666884,4.730191631416206,-9.421128611873826,0.13454663948479334
1018,2020-11-21,-0.5970800000000054,-9.481119999999976,40,60,Turkmenistan / Uzbekistan,,Ashgabat,,2.4043504666666884,4.730191631416206,-9.421128611873826,0.012682654911422429
1019,2021-02-24,-4.061530000000005,-11.111549999999966,40,60,Turkmenistan / Uzbekistan,,Ashgabat,,0.1639525882353165,4.488967100314862,-11.05846516255184,0.011825624082743168
1020,2021-02-25,-2.661229999999989,-12.465800000000002,40,60,Turkmenistan / Uzbekistan,,Ashgabat,,0.1639525882353165,4.488967100314862,-11.05846516255184,0.31350972417450973
1021,2021-03-13,-3.0981799999999566,-12.112829999999974,40,60,Turkmenistan / Uzbekistan,,Ashgabat,,5.073519784946262,5.516225988100624,-8.717045185305297,0.6155992923458764
1022,2021-03-14,-4.832830000000001,-13.83927,40,60,Turkmenistan / Uzbekistan,,Ashgabat,,5.073519784946262,5.516225988100624,-8.717045185305297,0.9285741421298106
1023,2021-03-15,0.9389000000000464,-8.71841999999998,40,60,Turkmenistan / Uzbekistan,,Ashgabat,,5.073519784946262,5.516225988100624,-8.717045185305297,0.0002492310318049284
1024,2023-01-10,-6.64776999999998,-14.90459999999996,40,60,Turkmenistan / Uzbekistan,,Ashgabat,,-3.0367372580644942,4.70859370743549,-14.80822152665322,0.0204686323210569
1025,2023-01-11,-11.13675999999998,-18.54855999999998,40,60,Turkmenistan / Uzbekistan,,Ashgabat,,-3.0367372580644942,4.70859370743549,-14.80822152665322,0.7943642424361806
1026,2023-01-12,-9.071259999999995,-19.94725999999997,40,60,Turkmenistan / Uzbekistan,,Ashgabat,,-3.0367372580644942,4.70859370743549,-14.80822152665322,1.0914168417698753
1027,2023-01-13,-7.110939999999971,-17.282839999999965,40,60,Turkmenistan / Uzbekistan,,Ashgabat,,-3.0367372580644942,4.70859370743549,-14.80822152665322,0.5255536211244974
1028,2023-01-14,-5.597999999999956,-15.604859999999974,40,60,Turkmenistan / Uzbekistan,,Ashgabat,,-3.0367372580644942,4.70859370743549,-14.80822152665322,0.1691881956365775
1029,2023-08-30,24.98990000000003,13.912560000000042,40,60,Turkmenistan / Uzbekistan,,Ashgabat,,23.047768709677445,3.4743914443974537,14.36179009868381,0.1292974916249474
1030,2023-08-31,26.11733000000004,12.37142,40,60,Turkmenistan / Uzbekistan,,Ashgabat,,23.047768709677445,3.4743914443974537,14.36179009868381,0.5728686967305694
1031,2020-06-07,14.016099999999994,2.6085800000000177,40,-120,United States of America,California / Nevada,Reno,,12.80095083333336,3.589999842785338,3.825951226370014,0.33910063500879895
1032,2020-06-08,14.86056000000002,1.8126500000000192,40,-120,United States of America,California / Nevada,Reno,,12.80095083333336,3.589999842785338,3.825951226370014,0.5608081656092649
1033,2023-01-20,-3.6297399999999698,-14.498850000000004,40,-120,United States of America,California / Nevada,Reno,,-4.288351236559117,3.906402428615496,-14.054357308097856,0.11378568901301986
1034,2023-01-21,-5.842139999999972,-14.224459999999963,40,-120,United States of America,California / Nevada,Reno,,-4.288351236559117,3.906402428615496,-14.054357308097856,0.04354458994190079
1035,2023-04-04,-0.4590799999999717,-9.079229999999995,40,-120,United States of America,California / Nevada,Reno,,1.8881478333333572,3.62231805358822,-7.167647300637193,0.5277235933131863
1036,2023-04-05,3.4412000000000376,-8.367899999999963,40,-120,United States of America,California / Nevada,Reno,,1.8881478333333572,3.62231805358822,-7.167647300637193,0.3313493408382005
1037,2024-08-24,16.229270000000042,8.860680000000002,40,-120,United States of America,California / Nevada,Reno,,16.156601612903252,2.3074699754153887,10.38792667436478,0.6618706594827279
1038,2024-08-25,18.49550000000005,8.63820000000004,40,-120,United States of America,California / Nevada,Reno,,16.156601612903252,2.3074699754153887,10.38792667436478,0.7582879487087388
1039,2022-10-08,-1.6995599999999629,-12.865819999999983,50,100,Mongolia,,Erdenet,,-6.314510903225785,2.568269053849095,-12.735183537848522,0.05086556720203231
1040,2022-10-09,3.292380000000037,-13.360479999999995,50,100,Mongolia,,Erdenet,,-6.314510903225785,2.568269053849095,-12.735183537848522,0.24346999829100227
1041,2022-11-27,-20.184579999999983,-34.76204999999999,50,100,Mongolia,,Erdenet,,-14.09584553333331,5.361246796383617,-27.498962524292352,1.3547385060890853
1042,2022-11-28,-24.95695999999998,-36.531409999999966,50,100,Mongolia,,Erdenet,,-14.09584553333331,5.361246796383617,-27.498962524292352,1.6847662155378433
1043,2022-11-29,-19.86227999999997,-32.84875999999997,50,100,Mongolia,,Erdenet,,-14.09584553333331,5.361246796383617,-27.498962524292352,0.997864429467466
1044,2023-04-01,-8.166939999999954,-17.182709999999986,50,100,Mongolia,,Erdenet,,-5.5357967777777555,4.051034827016862,-15.66338384531991,0.37504643123468073
1045,2023-04-02,-10.165300000000002,-17.051249999999982,50,100,Mongolia,,Erdenet,,-5.5357967777777555,4.051034827016862,-15.66338384531991,0.34259546361443693
1046,2022-12-31,-49.92117999999997,-54.94357999999997,70,-40,Greenland,,,,-37.05776393548385,7.067917904308878,-54.72755869625604,0.030563640759357736
1047,2023-01-01,-40.20372999999998,-54.92964999999998,70,-40,Greenland,,,,-36.65251365591396,7.24651952714961,-54.76881247378798,0.022195141489567475
1048,2021-02-08,20.18270000000001,12.841150000000027,20,100,Thailand / Laos / Myanmar / Vietnam,,,,17.425425352941197,1.8162410237621616,12.884822793535792,0.02404570371684498
1049,2021-02-09,21.317769999999996,12.252250000000004,20,100,Thailand / Laos / Myanmar / Vietnam,,,,17.425425352941197,1.8162410237621616,12.884822793535792,0.3482868106488844
1050,2021-02-10,22.96057000000002,11.946560000000034,20,100,Thailand / Laos / Myanmar / Vietnam,,,,17.425425352941197,1.8162410237621616,12.884822793535792,0.5165959700614187
1051,2021-02-11,24.83340000000004,12.696830000000034,20,100,Thailand / Laos / Myanmar / Vietnam,,,,17.425425352941197,1.8162410237621616,12.884822793535792,0.10350652313003547
1052,2021-03-06,32.332449999999994,16.14443,20,100,Thailand / Laos / Myanmar / Vietnam,,,,20.86627661290325,1.6338215740000288,16.781722677903176,0.39006259192851406
1053,2021-03-07,32.828940000000046,15.887050000000045,20,100,Thailand / Laos / Myanmar / Vietnam,,,,20.86627661290325,1.6338215740000288,16.781722677903176,0.5475950936996962
1054,2021-04-06,21.58140000000003,17.135220000000004,20,100,Thailand / Laos / Myanmar / Vietnam,,,,23.30104955555558,1.9611583691277477,18.39815363273621,0.643973303032082
1055,2021-04-07,27.623680000000036,17.849270000000047,20,100,Thailand / Laos / Myanmar / Vietnam,,,,23.30104955555558,1.9611583691277477,18.39815363273621,0.27987726099870636
1056,2021-06-14,23.067350000000033,21.594449999999995,20,100,Thailand / Laos / Myanmar / Vietnam,,,,24.025032055555577,0.7730299905473876,22.092457079187103,0.6442273718700949
1057,2021-06-15,27.401850000000024,21.81143000000003,20,100,Thailand / Laos / Myanmar / Vietnam,,,,24.025032055555577,0.7730299905473876,22.092457079187103,0.3635396849067598
1058,2022-04-02,20.904200000000003,16.235500000000002,20,100,Thailand / Laos / Myanmar / Vietnam,,,,23.30104955555558,1.9611583691277477,18.39815363273621,1.1027429843404635
1059,2022-04-03,26.48202000000003,16.296500000000037,20,100,Thailand / Laos / Myanmar / Vietnam,,,,23.30104955555558,1.9611583691277477,18.39815363273621,1.0716389180089076
1060,2022-04-04,27.94106000000005,18.126980000000003,20,100,Thailand / Laos / Myanmar / Vietnam,,,,23.30104955555558,1.9611583691277477,18.39815363273621,0.13827217475395207
1061,2022-10-18,28.481899999999996,17.550040000000024,20,100,Thailand / Laos / Myanmar / Vietnam,,,,21.601825741935507,1.2434040060321576,18.493315726855112,0.7586236832750661
1062,2022-10-19,27.818930000000023,16.829300000000046,20,100,Thailand / Laos / Myanmar / Vietnam,,,,21.601825741935507,1.2434040060321576,18.493315726855112,1.338274381281051
1063,2022-10-20,28.061000000000035,17.213700000000017,20,100,Thailand / Laos / Myanmar / Vietnam,,,,21.601825741935507,1.2434040060321576,18.493315726855112,1.0291230530441131
1064,2025-03-19,20.706000000000017,16.355600000000038,20,100,Thailand / Laos / Myanmar / Vietnam,,,,20.86627661290325,1.6338215740000288,16.781722677903176,0.2608134723425619
1065,2025-03-20,24.673429999999996,16.51364000000001,20,100,Thailand / Laos / Myanmar / Vietnam,,,,20.86627661290325,1.6338215740000288,16.781722677903176,0.16408320355742925
1066,2020-10-22,-1.3748499999999808,-7.797339999999963,60,50,Russia,,,,1.5805178709677623,3.7248657898810182,-7.731646603734784,0.017636446511345813
1067,2020-10-23,-1.7127999999999588,-11.345249999999965,60,50,Russia,,,,1.5805178709677623,3.7248657898810182,-7.731646603734784,0.9701298248333956
1068,2021-02-22,-30.206549999999964,-34.73814999999999,60,50,Russia,,,,-12.274300294117625,8.119383052338648,-32.57275792496424,0.2666941639626232
1069,2021-02-23,-26.306189999999987,-35.20002999999997,60,50,Russia,,,,-12.274300294117625,8.119383052338648,-32.57275792496424,0.3235802594975472
1070,2021-02-24,-19.11117999999999,-33.04927999999998,60,50,Russia,,,,-12.274300294117625,8.119383052338648,-32.57275792496424,0.05868944376241551
1071,2021-03-09,-16.373329999999953,-25.594989999999967,60,50,Russia,,,,-7.625136559139763,6.328842136328023,-23.44724189995982,0.33935877270692427
1072,2021-03-10,-17.682619999999986,-27.622029999999967,60,50,Russia,,,,-7.625136559139763,6.328842136328023,-23.44724189995982,0.6596448465788952
1073,2022-03-08,-16.09072999999995,-25.172799999999967,60,50,Russia,,,,-7.625136559139763,6.328842136328023,-23.44724189995982,0.27264988806330226
1074,2022-03-09,-14.320959999999957,-25.68519999999998,60,50,Russia,,,,-7.625136559139763,6.328842136328023,-23.44724189995982,0.3536125647998256
1075,2022-03-10,-10.675399999999968,-24.304359999999978,60,50,Russia,,,,-7.625136559139763,6.328842136328023,-23.44724189995982,0.13543047552414617
1076,2023-01-08,-26.11729999999997,-35.273289999999974,60,50,Russia,,,,-12.748773010752664,8.108318394753232,-33.019568997635744,0.27795171484910836
1077,2023-01-09,-30.626029999999982,-37.08694999999997,60,50,Russia,,,,-12.748773010752664,8.108318394753232,-33.019568997635744,0.5016306469904005
1078,2023-01-10,-23.428049999999985,-33.98925999999997,60,50,Russia,,,,-12.748773010752664,8.108318394753232,-33.019568997635744,0.11959212196103462
1079,2023-12-06,-26.29246999999998,-31.93325999999999,60,50,Russia,,,,-12.801687935483848,7.371419840805636,-31.23023753749794,0.09537137724951737
1080,2023-12-07,-29.442019999999985,-35.55720999999997,60,50,Russia,,,,-12.801687935483848,7.371419840805636,-31.23023753749794,0.5869930835507977
1081,2023-12-08,-32.30309999999997,-38.77742999999998,60,50,Russia,,,,-12.801687935483848,7.371419840805636,-31.23023753749794,1.023845151340233
1082,2023-12-09,-26.706519999999983,-34.50499999999997,60,50,Russia,,,,-12.801687935483848,7.371419840805636,-31.23023753749794,0.4442512478225801
1083,2023-12-10,-24.495059999999967,-32.752969999999976,60,50,Russia,,,,-12.801687935483848,7.371419840805636,-31.23023753749794,0.206572477946883
1084,2024-01-02,-31.750659999999986,-34.197179999999975,60,50,Russia,,,,-12.748773010752664,8.108318394753232,-33.019568997635744,0.14523492357259235
1085,2024-01-03,-29.199679999999972,-34.57902999999999,60,50,Russia,,,,-12.748773010752664,8.108318394753232,-33.019568997635744,0.1923285355164824
1086,2021-09-29,-2.092049999999972,-9.069429999999954,70,150,Russia,,,,-0.7364347999999775,3.241837634381913,-8.841028885954762,0.0704542114086289
1087,2021-09-30,-4.859999999999957,-11.085999999999956,70,150,Russia,,,,-0.7364347999999775,3.241837634381913,-8.841028885954762,0.6924995534124642
1088,2022-09-29,-2.1829999999999927,-10.162699999999973,70,150,Russia,,,,-0.7364347999999775,3.241837634381913,-8.841028885954762,0.4076919522520134
1089,2022-09-30,-3.605899999999963,-10.447270000000003,70,150,Russia,,,,-0.7364347999999775,3.241837634381913,-8.841028885954762,0.4954724126248496
1090,2021-03-13,-18.16021999999998,-26.937029999999965,50,70,Kazakhstan,,"Karaganda, Astana",,-9.493517311827937,5.531249858775166,-23.321641958765852,0.6536294930698899
1091,2021-03-14,-16.330759999999998,-26.488489999999985,50,70,Kazakhstan,,"Karaganda, Astana",,-9.493517311827937,5.531249858775166,-23.321641958765852,0.5725375135983092
1092,2021-03-15,-16.112649999999974,-25.582979999999964,50,70,Kazakhstan,,"Karaganda, Astana",,-9.493517311827937,5.531249858775166,-23.321641958765852,0.4088294868196136
1093,2021-03-16,-15.466279999999983,-25.50061999999997,50,70,Kazakhstan,,"Karaganda, Astana",,-9.493517311827937,5.531249858775166,-23.321641958765852,0.39393954293661715
1094,2021-07-14,13.494529999999996,10.429040000000043,50,70,Kazakhstan,,"Karaganda, Astana",,16.639333160919566,2.39901841169576,10.641787131680166,0.08868090825936659
1095,2021-07-15,18.42960000000005,10.201260000000048,50,70,Kazakhstan,,"Karaganda, Astana",,16.639333160919566,2.39901841169576,10.641787131680166,0.1836280745209994
1096,2022-09-29,3.973100000000045,-2.6282699999999863,50,70,Kazakhstan,,"Karaganda, Astana",,7.50282826666669,3.8919236754350344,-2.2269809219208963,0.10310815718508007
1097,2022-09-30,3.7857999999999943,-3.735699999999952,50,70,Kazakhstan,,"Karaganda, Astana",,7.50282826666669,3.8919236754350344,-2.2269809219208963,0.38765381952420047
1098,2022-11-26,-18.486839999999972,-25.387179999999972,50,70,Kazakhstan,,"Karaganda, Astana",,-7.247226333333313,6.910892271938369,-24.524457013179234,0.1248352532311666
1099,2022-11-27,-16.880619999999965,-24.606449999999967,50,70,Kazakhstan,,"Karaganda, Astana",,-7.247226333333313,6.910892271938369,-24.524457013179234,0.011864312681253208
1100,2023-04-17,-0.457429999999988,-14.082599999999957,50,70,Kazakhstan,,"Karaganda, Astana",,0.7129326111111365,5.111736178466457,-12.066407835055006,0.3944241436868944
1101,2023-04-18,4.3839399999999955,-15.27279999999996,50,70,Kazakhstan,,"Karaganda, Astana",,0.7129326111111365,5.111736178466457,-12.066407835055006,0.6272608861255599
1102,2020-10-26,30.76812000000001,16.789030000000025,10,50,Somalia,,,,21.21044161290325,1.5839790871895607,17.250493894929345,0.29133206281661916
1103,2020-10-27,30.86130000000003,16.733000000000004,10,50,Somalia,,,,21.21044161290325,1.5839790871895607,17.250493894929345,0.3267050045764972
1104,2020-10-28,31.278650000000027,17.220180000000028,10,50,Somalia,,,,21.21044161290325,1.5839790871895607,17.250493894929345,0.019137812597705098
1105,2021-04-08,32.94060000000002,15.49720000000002,10,50,Somalia,,,,21.015222055555576,1.7264196969145806,16.699172813269122,0.6962228335422962
1106,2021-04-09,33.71475000000004,15.164900000000046,10,50,Somalia,,,,21.015222055555576,1.7264196969145806,16.699172813269122,0.8887021018186338
1107,2020-10-28,-6.278229999999951,-13.427599999999984,60,80,Russia,,,,-1.0824739354838482,4.673605055582145,-12.766486574439211,0.14145684491913582
1108,2020-10-29,-6.869119999999953,-14.136079999999993,60,80,Russia,,,,-1.0824739354838482,4.673605055582145,-12.766486574439211,0.29304860151264633
1109,2020-12-26,-41.96608999999998,-45.727449999999976,60,80,Russia,,,,-19.44228180645159,10.437029179541431,-45.53485475530517,0.018453071403913557
1110,2020-12-27,-35.85019999999997,-47.55075999999997,60,80,Russia,,,,-19.44228180645159,10.437029179541431,-45.53485475530517,0.1931493349320474
1111,2021-01-23,-35.418259999999975,-46.27284999999998,60,80,Russia,,,,-20.32610704301073,9.867479611959538,-44.994806072909576,0.12952080747563868
1112,2021-01-24,-44.68393999999998,-47.97425999999999,60,80,Russia,,,,-20.32610704301073,9.867479611959538,-44.994806072909576,0.3019468034653212
1113,2021-01-25,-42.76518999999999,-49.09988999999999,60,80,Russia,,,,-20.32610704301073,9.867479611959538,-44.994806072909576,0.416021526116455
1114,2021-01-26,-26.66122999999999,-46.89686999999998,60,80,Russia,,,,-20.32610704301073,9.867479611959538,-44.994806072909576,0.1927608672010907
1115,2022-11-25,-30.542959999999965,-33.03989999999999,60,80,Russia,,,,-10.912804799999972,8.534622063964031,-32.24935995991005,0.09262742206568884
1116,2022-11-26,-29.889199999999988,-32.60884999999999,60,80,Russia,,,,-10.912804799999972,8.534622063964031,-32.24935995991005,0.04212137777111682
1117,2023-10-30,-8.64041999999995,-14.20053999999999,60,80,Russia,,,,-1.0824739354838482,4.673605055582145,-12.766486574439211,0.3068409522212296
1118,2023-10-31,-10.44256999999999,-18.202889999999968,60,80,Russia,,,,-1.0824739354838482,4.673605055582145,-12.766486574439211,1.1632141271902139
1119,2022-07-20,25.35420000000005,14.65148000000005,40,90,China,,,,24.173951034482776,2.538417828180448,17.827906464031656,1.2513410632277535
1120,2022-07-21,33.96652,15.268400000000042,40,90,China,,,,24.173951034482776,2.538417828180448,17.827906464031656,1.0083077874796846
1121,2023-04-03,8.59286000000003,-4.0175499999999715,40,90,China,,,,8.922368222222243,4.01864255276547,-1.1242381596914317,0.7199724290774451
1122,2023-04-04,6.6481600000000185,-4.505769999999984,40,90,China,,,,8.922368222222243,4.01864255276547,-1.1242381596914317,0.8414612138075124
1123,2023-04-05,13.12112000000002,-4.643469999999979,40,90,China,,,,8.922368222222243,4.01864255276547,-1.1242381596914317,0.8757265156331838
1124,2023-04-06,15.46078,-1.7928799999999685,40,90,China,,,,8.922368222222243,4.01864255276547,-1.1242381596914317,0.16638499979263
1125,2023-05-06,16.316670000000045,4.667320000000018,40,90,China,,,,16.58758419354841,4.346377653961744,5.721640058644049,0.24257442463220216
1126,2023-05-07,17.322400000000016,3.4186600000000453,40,90,China,,,,16.58758419354841,4.346377653961744,5.721640058644049,0.5298619314740922
1127,2023-07-02,30.745570000000043,16.837500000000034,40,90,China,,,,24.173951034482776,2.538417828180448,17.827906464031656,0.3901668405557768
1128,2023-07-03,34.94960000000003,17.351,40,90,China,,,,24.173951034482776,2.538417828180448,17.827906464031656,0.18787547847215771
1129,2024-09-28,12.576780000000042,6.200220000000002,40,90,China,,,,15.896138200000022,3.5225338087934257,7.089803678016459,0.25254084880484556
1130,2024-09-29,18.03770000000003,5.736000000000047,40,90,China,,,,15.896138200000022,3.5225338087934257,7.089803678016459,0.3843266669682102
1131,2024-09-30,20.01800000000003,4.303980000000024,40,90,China,,,,15.896138200000022,3.5225338087934257,7.089803678016459,0.7908578963989173
1132,2020-03-04,-16.907719999999983,-23.05043999999998,60,-150,United States of America,Alaska,Anchorage,,-10.450265483870943,4.513416740340154,-21.73380733472133,0.29171528822295767
1133,2020-03-05,-17.463719999999967,-21.913369999999983,60,-150,United States of America,Alaska,Anchorage,,-10.450265483870943,4.513416740340154,-21.73380733472133,0.0397841980054161
1134,2020-10-30,-11.113929999999982,-16.203899999999976,60,-150,United States of America,Alaska,Anchorage,,-5.41440780645159,3.967486254384208,-15.33312344241211,0.21947815361064676
1135,2020-10-31,-12.00885999999997,-17.896229999999974,60,-150,United States of America,Alaska,Anchorage,,-5.41440780645159,3.967486254384208,-15.33312344241211,0.6460278355736065
1136,2021-04-09,-12.90985999999998,-20.80944999999997,60,-150,United States of America,Alaska,Anchorage,,-6.912187611111087,3.930273085090952,-16.737870323838468,1.0359533772873393
1137,2021-04-10,-10.443759999999996,-18.67820999999998,60,-150,United States of America,Alaska,Anchorage,,-6.912187611111087,3.930273085090952,-16.737870323838468,0.4936908031968492
1138,2021-09-25,-3.351169999999968,-7.127449999999953,60,-150,United States of America,Alaska,Anchorage,,-0.4494454666666407,2.654452291755021,-7.085576196054193,0.015774931828997054
1139,2021-09-26,-3.381569999999954,-8.882479999999987,60,-150,United States of America,Alaska,Anchorage,,-0.4494454666666407,2.654452291755021,-7.085576196054193,0.6769395741363091
1140,2021-09-27,-4.217839999999967,-7.675939999999969,60,-150,United States of America,Alaska,Anchorage,,-0.4494454666666407,2.654452291755021,-7.085576196054193,0.2224051288393848
1141,2021-09-29,-1.1835399999999936,-7.623400000000004,60,-150,United States of America,Alaska,Anchorage,,-0.4494454666666407,2.654452291755021,-7.085576196054193,0.2026119684336924
1142,2021-09-30,-4.534249999999986,-9.433449999999992,60,-150,United States of America,Alaska,Anchorage,,-0.4494454666666407,2.654452291755021,-7.085576196054193,0.8845040505111039
1143,2024-02-01,-22.817759999999964,-25.588689999999986,60,-150,United States of America,Alaska,Anchorage,,-11.050067882352918,4.721553195199106,-22.853950870350683,0.5792032868400161
1144,2024-02-02,-22.89660999999998,-26.00303999999997,60,-150,United States of America,Alaska,Anchorage,,-11.050067882352918,4.721553195199106,-22.853950870350683,0.6669604258300623
1145,2022-06-19,29.534050000000036,20.23046000000005,0,20,Democratic Republic of the Congo,,,,22.61849655555558,0.8178953196008283,20.57375825655351,0.4197337340443591
1146,2022-06-20,30.538350000000037,20.409880000000044,0,20,Democratic Republic of the Congo,,,,22.61849655555558,0.8178953196008283,20.57375825655351,0.2003658079782719
1147,2024-11-15,25.01382000000001,20.516380000000023,0,20,Democratic Republic of the Congo,,,,22.29466626666669,0.6814062723244844,20.59115058585548,0.10972981742652917
1148,2024-11-16,28.687220000000025,19.924830000000043,0,20,Democratic Republic of the Congo,,,,22.29466626666669,0.6814062723244844,20.59115058585548,0.9778609515618564
1149,2020-04-24,-7.660529999999994,-28.731589999999983,30,90,"Tibet (Bhutan, Bangladash)",,,,-13.052225333333311,3.3745472177583897,-21.488593377729288,2.1463610241263718
1150,2020-04-25,-7.576819999999998,-29.29473999999999,30,90,"Tibet (Bhutan, Bangladash)",,,,-13.052225333333311,3.3745472177583897,-21.488593377729288,2.313242671843866
1151,2020-08-17,6.104030000000023,-6.934849999999983,30,90,"Tibet (Bhutan, Bangladash)",,,,-1.0404385161290084,1.840710304041955,-5.642214276233895,0.7022483227956249
1152,2020-08-18,7.325600000000008,-6.8909400000000005,30,90,"Tibet (Bhutan, Bangladash)",,,,-1.0404385161290084,1.840710304041955,-5.642214276233895,0.6783934011908715
1153,2021-09-27,-1.807230000000004,-14.782299999999964,30,90,"Tibet (Bhutan, Bangladash)",,,,-3.620560799999976,2.5618211205769716,-10.025113601442406,1.856954945193889
1154,2021-09-28,-4.048699999999997,-15.528300000000002,30,90,"Tibet (Bhutan, Bangladash)",,,,-3.620560799999976,2.5618211205769716,-10.025113601442406,2.1481540433698085
1155,2021-09-29,-1.9406999999999923,-11.802679999999953,30,90,"Tibet (Bhutan, Bangladash)",,,,-3.620560799999976,2.5618211205769716,-10.025113601442406,0.6938682737369282
1156,2021-09-30,-1.66413,-14.752899999999954,30,90,"Tibet (Bhutan, Bangladash)",,,,-3.620560799999976,2.5618211205769716,-10.025113601442406,1.8454787340861485
1157,2022-02-05,-16.666719999999998,-32.361699999999985,30,90,"Tibet (Bhutan, Bangladash)",,,,-20.48236152941174,4.6810378155869525,-32.18495606837912,0.03775742443958456
1158,2022-02-06,-15.266269999999963,-32.931539999999984,30,90,"Tibet (Bhutan, Bangladash)",,,,-20.48236152941174,4.6810378155869525,-32.18495606837912,0.1594911130892558
1159,2022-02-21,-17.095339999999965,-33.046599999999984,30,90,"Tibet (Bhutan, Bangladash)",,,,-20.48236152941174,4.6810378155869525,-32.18495606837912,0.18407113242105272
1160,2022-02-22,-11.262879999999996,-34.56521999999998,30,90,"Tibet (Bhutan, Bangladash)",,,,-20.48236152941174,4.6810378155869525,-32.18495606837912,0.5084906436122008
1161,2022-07-22,7.032250000000033,-5.380619999999965,30,90,"Tibet (Bhutan, Bangladash)",,,,-0.7396983333333089,1.6729710850339374,-4.922126045918152,0.2740597002443181
