,date,mean,max,min,latitude,longitude
1656,2024-07-14 06:00:00,25.633258750000028,29.922450000000026,22.184349999999995,10.000000000000815,9.999999999999972
1657,2024-07-15 06:00:00,24.825918750000024,27.92715000000004,22.930080000000032,10.000000000000815,9.999999999999972
1658,2024-07-16 06:00:00,24.78613875000002,28.59677000000005,22.433370000000025,10.000000000000815,9.999999999999972
1659,2024-07-17 06:00:00,26.10526250000002,30.1669,22.21365000000003,10.000000000000815,9.999999999999972
1660,2024-07-18 06:00:00,25.727096250000017,30.207670000000007,22.98696000000001,10.000000000000815,9.999999999999972
1661,2024-07-19 06:00:00,24.323608750000023,28.223400000000026,22.457730000000026,10.000000000000815,9.999999999999972
1662,2024-07-20 06:00:00,24.282584583333357,27.062070000000006,22.009000000000015,10.000000000000815,9.999999999999972
1663,2024-07-21 06:00:00,24.162375833333357,27.855860000000007,21.884029999999996,10.000000000000815,9.999999999999972
1664,2024-07-22 06:00:00,25.099395000000015,29.844700000000046,21.297140000000013,10.000000000000815,9.999999999999972
1665,2024-07-23 06:00:00,25.214095000000025,28.72750000000002,21.763400000000047,10.000000000000815,9.999999999999972
1666,2024-07-24 06:00:00,24.415883750000017,28.05984000000001,22.27645000000001,10.000000000000815,9.999999999999972
1667,2024-07-25 06:00:00,25.149858333333356,29.14688000000001,21.58578,10.000000000000815,9.999999999999972
1668,2024-07-26 06:00:00,24.904313333333363,29.40360000000004,22.110000000000014,10.000000000000815,9.999999999999972
1669,2024-07-27 06:00:00,25.07371500000002,29.579000000000008,22.051000000000045,10.000000000000815,9.999999999999972
1670,2024-07-28 06:00:00,23.59609416666669,25.465540000000033,21.894040000000018,10.000000000000815,9.999999999999972
1671,2024-07-29 06:00:00,24.30984833333335,27.56722000000002,21.578880000000026,10.000000000000815,9.999999999999972
1672,2024-07-30 06:00:00,24.959902500000027,29.31460000000004,21.7611,10.000000000000815,9.999999999999972
1673,2024-07-31 06:00:00,24.730988333333357,28.9461,22.018950000000018,10.000000000000815,9.999999999999972
1674,2024-08-01 06:00:00,24.343566250000023,27.31790000000001,22.337270000000046,10.000000000000815,9.999999999999972
1675,2024-08-02 06:00:00,24.98149041666669,29.144100000000037,21.91330000000005,10.000000000000815,9.999999999999972
1676,2024-08-03 06:00:00,25.24648750000002,29.991360000000043,21.257650000000012,10.000000000000815,9.999999999999972
1677,2024-08-04 06:00:00,24.62054791666669,27.876599999999996,21.649560000000008,10.000000000000815,9.999999999999972
1678,2024-08-05 06:00:00,25.612379166666685,30.2115,20.74633,10.000000000000815,9.999999999999972
1679,2024-08-06 06:00:00,25.020987916666694,27.984100000000012,22.829800000000034,10.000000000000815,9.999999999999972
1680,2024-08-07 06:00:00,24.37821125000002,28.36324000000002,21.670620000000042,10.000000000000815,9.999999999999972
1681,2024-08-08 06:00:00,25.186677083333354,29.952080000000024,21.314080000000047,10.000000000000815,9.999999999999972
1682,2024-08-09 06:00:00,25.06401000000002,28.43300000000005,22.02627000000001,10.000000000000815,9.999999999999972
1683,2024-08-10 06:00:00,25.529021666666694,30.099630000000047,22.78200000000004,10.000000000000815,9.999999999999972
1684,2024-08-11 06:00:00,25.285414583333353,29.452600000000018,22.10958000000005,10.000000000000815,9.999999999999972
1685,2024-08-12 06:00:00,24.50691791666669,27.34164000000004,22.740300000000047,10.000000000000815,9.999999999999972
1686,2024-08-13 06:00:00,24.63617208333336,27.715360000000032,22.504800000000046,10.000000000000815,9.999999999999972
1687,2024-08-14 06:00:00,24.97101541666669,29.373379999999997,21.009180000000015,10.000000000000815,9.999999999999972
1688,2024-08-15 06:00:00,24.35959625000002,27.787620000000004,21.460350000000005,10.000000000000815,9.999999999999972
1689,2024-08-16 06:00:00,23.97959708333336,26.33898000000005,22.321000000000026,10.000000000000815,9.999999999999972
1690,2024-08-17 06:00:00,24.249444583333354,28.087000000000046,21.404930000000036,10.000000000000815,9.999999999999972
1691,2024-08-18 06:00:00,24.636155416666696,28.93667000000005,21.792320000000018,10.000000000000815,9.999999999999972
1692,2024-08-19 06:00:00,23.29755750000002,26.48983000000004,21.638270000000034,10.000000000000815,9.999999999999972
1693,2024-08-20 06:00:00,24.444910416666687,28.139980000000037,21.77188000000001,10.000000000000815,9.999999999999972
1694,2024-08-21 06:00:00,24.339931250000024,29.37470000000002,20.71807000000001,10.000000000000815,9.999999999999972
1695,2024-08-22 06:00:00,23.981229583333356,27.15664000000004,21.86492000000004,10.000000000000815,9.999999999999972
1696,2024-08-23 06:00:00,24.117480416666695,27.79647,21.59530000000001,10.000000000000815,9.999999999999972
1697,2024-08-24 06:00:00,23.83555291666669,27.361540000000048,20.93643000000003,10.000000000000815,9.999999999999972
1698,2024-08-25 06:00:00,24.73601500000002,28.33456000000001,21.984200000000044,10.000000000000815,9.999999999999972
1699,2024-08-26 06:00:00,23.958227500000024,27.287930000000017,22.470100000000002,10.000000000000815,9.999999999999972
1700,2024-08-27 06:00:00,24.805263750000023,28.77932000000004,21.27886000000001,10.000000000000815,9.999999999999972
1701,2024-08-28 06:00:00,24.86558416666669,29.70287000000002,21.483240000000023,10.000000000000815,9.999999999999972
1702,2024-08-29 06:00:00,24.455420416666684,27.312100000000044,22.276880000000006,10.000000000000815,9.999999999999972
1703,2024-08-30 06:00:00,23.034888333333356,24.554650000000038,21.809960000000046,10.000000000000815,9.999999999999972
1704,2024-08-31 06:00:00,24.076784166666698,28.174950000000024,21.604030000000023,10.000000000000815,9.999999999999972
1705,2024-09-01 06:00:00,25.036970833333356,30.053160000000048,20.336630000000014,10.000000000000815,9.999999999999972
1706,2024-09-02 06:00:00,25.63870083333335,30.07202000000001,21.40258,10.000000000000815,9.999999999999972
1707,2024-09-03 06:00:00,25.253158750000022,28.461080000000038,22.514120000000048,10.000000000000815,9.999999999999972
1708,2024-09-04 06:00:00,24.73131250000002,29.066370000000006,22.02603000000005,10.000000000000815,9.999999999999972
1709,2024-09-05 06:00:00,24.35983500000002,28.281920000000014,21.41470000000004,10.000000000000815,9.999999999999972
1710,2024-09-06 06:00:00,22.889917500000024,25.108000000000004,21.64984000000004,10.000000000000815,9.999999999999972
1711,2024-09-07 06:00:00,23.851544166666688,28.13778000000002,21.383800000000008,10.000000000000815,9.999999999999972
1712,2024-09-08 06:00:00,24.650691666666688,28.861050000000034,20.499540000000025,10.000000000000815,9.999999999999972
1713,2024-09-09 06:00:00,25.469248333333354,29.908800000000042,21.13560000000001,10.000000000000815,9.999999999999972
1714,2024-09-10 06:00:00,25.70899500000002,30.715100000000007,22.43942000000004,10.000000000000815,9.999999999999972
1715,2024-09-11 06:00:00,25.473511666666695,29.934660000000008,21.889800000000037,10.000000000000815,9.999999999999972
1716,2024-09-12 06:00:00,25.38809708333336,29.88330000000002,21.82797000000005,10.000000000000815,9.999999999999972
1717,2024-09-13 06:00:00,25.151088750000024,29.68978000000004,21.53994,10.000000000000815,9.999999999999972
1718,2024-09-14 06:00:00,26.03964291666669,30.220880000000022,21.98788000000002,10.000000000000815,9.999999999999972
1719,2024-09-15 06:00:00,26.134264166666686,30.17750000000001,22.927700000000016,10.000000000000815,9.999999999999972
1720,2024-09-16 06:00:00,26.41091750000002,31.328030000000012,21.870870000000025,10.000000000000815,9.999999999999972
1721,2024-09-17 06:00:00,25.322300416666693,29.867639999999994,22.28830000000005,10.000000000000815,9.999999999999972
1722,2024-09-18 06:00:00,24.06703166666669,28.166960000000017,21.51968000000005,10.000000000000815,9.999999999999972
1723,2024-09-19 06:00:00,25.021854583333354,28.77615000000003,21.95060000000001,10.000000000000815,9.999999999999972
1724,2024-09-20 06:00:00,24.829981666666686,29.648400000000038,21.45120000000003,10.000000000000815,9.999999999999972
1725,2024-09-21 06:00:00,24.253957500000027,28.68380000000002,21.284970000000044,10.000000000000815,9.999999999999972
1726,2024-09-22 06:00:00,24.31674833333335,28.54815000000002,21.450649999999996,10.000000000000815,9.999999999999972
1727,2024-09-23 06:00:00,25.128198750000024,29.65515000000005,21.887230000000045,10.000000000000815,9.999999999999972
1728,2024-09-24 06:00:00,24.501067083333353,28.35363000000001,21.713900000000024,10.000000000000815,9.999999999999972
1729,2024-09-25 06:00:00,24.79706041666668,29.116750000000025,20.53230000000002,10.000000000000815,9.999999999999972
1730,2024-09-26 06:00:00,25.97849750000002,30.716940000000022,21.333730000000003,10.000000000000815,9.999999999999972
1731,2024-09-27 06:00:00,25.931493750000016,30.47872000000001,22.06194000000005,10.000000000000815,9.999999999999972
1732,2024-09-28 06:00:00,25.153437500000024,29.411100000000033,22.285900000000026,10.000000000000815,9.999999999999972
1733,2024-09-29 06:00:00,24.99595583333336,29.697699999999998,21.529930000000036,10.000000000000815,9.999999999999972
1734,2024-09-30 06:00:00,26.15836500000002,30.708280000000002,21.783299999999997,10.000000000000815,9.999999999999972
1735,2024-10-01 06:00:00,26.77573250000002,31.823450000000037,22.14450000000005,10.000000000000815,9.999999999999972
1736,2024-10-02 06:00:00,26.295924583333356,31.24523000000005,21.98293000000001,10.000000000000815,9.999999999999972
1737,2024-10-03 06:00:00,25.339362916666687,29.484280000000012,22.310900000000004,10.000000000000815,9.999999999999972
1738,2024-10-04 06:00:00,23.38160333333336,25.991720000000043,21.892480000000035,10.000000000000815,9.999999999999972
1739,2024-10-05 06:00:00,23.99298416666669,27.947100000000034,21.50350000000003,10.000000000000815,9.999999999999972
1740,2024-10-06 06:00:00,24.260876250000024,27.911680000000047,21.017420000000016,10.000000000000815,9.999999999999972
1741,2024-10-07 06:00:00,25.332159166666685,29.871669999999995,21.391750000000002,10.000000000000815,9.999999999999972
1742,2024-10-08 06:00:00,25.355142500000017,29.979270000000042,21.03665000000001,10.000000000000815,9.999999999999972
1743,2024-10-09 06:00:00,26.31889125000002,30.88333,22.58850000000001,10.000000000000815,9.999999999999972
1744,2024-10-10 06:00:00,26.177970833333358,30.94583,21.179220000000043,10.000000000000815,9.999999999999972
1745,2024-10-11 06:00:00,26.345857083333357,30.69824,22.301570000000027,10.000000000000815,9.999999999999972
1746,2024-10-12 06:00:00,26.509931250000022,31.16366000000005,22.408230000000003,10.000000000000815,9.999999999999972
1747,2024-10-13 06:00:00,25.393445833333356,29.47433000000001,22.18136000000004,10.000000000000815,9.999999999999972
1748,2024-10-14 06:00:00,24.92323708333336,29.445100000000025,21.885580000000004,10.000000000000815,9.999999999999972
1749,2024-10-15 06:00:00,24.092292083333362,27.359280000000012,21.622600000000034,10.000000000000815,9.999999999999972
1750,2024-10-16 06:00:00,25.648428333333356,30.968870000000038,20.631500000000017,10.000000000000815,9.999999999999972
1751,2024-10-17 06:00:00,24.539292916666692,27.533200000000022,21.677760000000035,10.000000000000815,9.999999999999972
1752,2024-10-18 06:00:00,23.686384166666695,25.84408000000002,21.264800000000037,10.000000000000815,9.999999999999972
1753,2024-10-19 06:00:00,25.958045833333358,31.61047000000002,20.0933,10.000000000000815,9.999999999999972
1754,2024-10-20 06:00:00,26.491209583333355,31.713279999999997,21.12396000000001,10.000000000000815,9.999999999999972
1755,2024-10-21 06:00:00,26.931745833333355,31.51943,23.387080000000026,10.000000000000815,9.999999999999972
1756,2024-10-22 06:00:00,27.318115000000024,32.46090000000004,22.557980000000043,10.000000000000815,9.999999999999972
1757,2024-10-23 06:00:00,27.195907083333356,33.12667000000005,22.20028000000002,10.000000000000815,9.999999999999972
1758,2024-10-24 06:00:00,25.725110416666695,32.652060000000006,17.206450000000018,10.000000000000815,9.999999999999972
1759,2024-10-25 06:00:00,26.720817083333355,32.65010000000001,21.174599999999998,10.000000000000815,9.999999999999972
1760,2024-10-26 06:00:00,26.67079000000002,32.384000000000015,20.199600000000032,10.000000000000815,9.999999999999972
1761,2024-10-27 06:00:00,25.438431250000022,32.21334000000002,18.711900000000014,10.000000000000815,9.999999999999972
1762,2024-10-28 06:00:00,25.604193333333356,32.62264000000005,18.635199999999998,10.000000000000815,9.999999999999972
1763,2024-10-29 06:00:00,26.009561250000022,33.19875000000002,19.409080000000017,10.000000000000815,9.999999999999972
1764,2024-10-30 06:00:00,25.60041750000002,32.759119999999996,18.514340000000004,10.000000000000815,9.999999999999972
1765,2024-10-31 06:00:00,25.086424166666685,32.23782,18.328700000000026,10.000000000000815,9.999999999999972
1766,2024-11-01 06:00:00,24.61462208333336,31.50347000000005,17.777300000000025,10.000000000000815,9.999999999999972
1767,2024-11-02 06:00:00,24.081343750000027,31.29397,16.59915000000001,10.000000000000815,9.999999999999972
1768,2024-11-03 06:00:00,24.342348750000024,31.49377000000004,17.078200000000038,10.000000000000815,9.999999999999972
1769,2024-11-04 06:00:00,24.742125833333358,31.78030000000001,18.345330000000047,10.000000000000815,9.999999999999972
1770,2024-11-05 06:00:00,24.284155416666692,30.89083000000005,18.431480000000022,10.000000000000815,9.999999999999972
1771,2024-11-06 06:00:00,24.660982916666693,31.422270000000026,17.91220000000004,10.000000000000815,9.999999999999972
1772,2024-11-07 06:00:00,25.807346250000023,32.17977000000002,19.790549999999996,10.000000000000815,9.999999999999972
1773,2024-11-08 06:00:00,25.994805000000024,32.06426000000005,21.001000000000033,10.000000000000815,9.999999999999972
1774,2024-11-09 06:00:00,24.83602291666669,30.86288000000002,19.888270000000034,10.000000000000815,9.999999999999972
1775,2024-11-10 06:00:00,24.19138041666669,30.546100000000024,17.903400000000033,10.000000000000815,9.999999999999972
1776,2024-11-11 06:00:00,24.71529458333336,31.65145000000001,17.691340000000025,10.000000000000815,9.999999999999972
1777,2024-11-12 06:00:00,25.65407791666669,32.30807000000004,19.037530000000004,10.000000000000815,9.999999999999972
1778,2024-11-13 06:00:00,27.02890750000002,33.72060000000005,21.00320000000005,10.000000000000815,9.999999999999972
1779,2024-11-14 06:00:00,26.134430833333358,32.88390000000004,20.708500000000015,10.000000000000815,9.999999999999972
1780,2024-11-15 06:00:00,24.66736583333336,31.509000000000015,18.967030000000022,10.000000000000815,9.999999999999972
1781,2024-11-16 06:00:00,23.511994166666693,30.23995000000002,17.842070000000035,10.000000000000815,9.999999999999972
1782,2024-11-17 06:00:00,22.93245916666669,29.978170000000034,16.200300000000027,10.000000000000815,9.999999999999972
1783,2024-11-18 06:00:00,23.387330416666696,30.50173000000001,16.535150000000044,10.000000000000815,9.999999999999972
1784,2024-11-19 06:00:00,24.136204166666698,31.03842000000003,18.427300000000002,10.000000000000815,9.999999999999972
1785,2024-11-20 06:00:00,24.12525333333336,30.831260000000043,18.659970000000044,10.000000000000815,9.999999999999972
1786,2024-11-21 06:00:00,23.177919166666687,30.067769999999996,17.19344000000001,10.000000000000815,9.999999999999972
1787,2024-11-22 06:00:00,23.17781750000002,30.386500000000012,15.866900000000044,10.000000000000815,9.999999999999972
1788,2024-11-23 06:00:00,23.16523041666669,30.89730000000003,15.74550000000005,10.000000000000815,9.999999999999972
1789,2024-11-24 06:00:00,22.89183541666669,30.673730000000035,15.55110000000002,10.000000000000815,9.999999999999972
1790,2024-11-25 06:00:00,22.88799625000002,30.396569999999997,15.9418,10.000000000000815,9.999999999999972
1791,2024-11-26 06:00:00,22.687678333333352,29.571920000000034,16.31985000000003,10.000000000000815,9.999999999999972
1792,2024-11-27 06:00:00,22.044463333333358,28.81555000000003,15.613,10.000000000000815,9.999999999999972
1793,2024-11-28 06:00:00,21.365482083333358,28.282740000000047,15.045220000000029,10.000000000000815,9.999999999999972
1794,2024-11-29 06:00:00,21.589120416666685,28.511320000000012,14.695500000000038,10.000000000000815,9.999999999999972
1795,2024-11-30 06:00:00,22.931495000000023,29.549650000000042,16.834339999999997,10.000000000000815,9.999999999999972
1796,2024-12-01 06:00:00,22.97956208333335,29.472860000000026,17.203120000000013,10.000000000000815,9.999999999999972
1797,2024-12-02 06:00:00,22.365423333333354,28.980650000000026,16.31265000000002,10.000000000000815,9.999999999999972
1798,2024-12-03 06:00:00,21.75308166666669,28.654660000000035,15.873250000000041,10.000000000000815,9.999999999999972
1799,2024-12-04 06:00:00,21.754003333333355,29.44490000000002,14.525720000000035,10.000000000000815,9.999999999999972
1800,2024-12-05 06:00:00,22.19943958333336,29.80612000000002,14.732230000000015,10.000000000000815,9.999999999999972
1801,2024-12-06 06:00:00,23.126428333333354,30.402950000000033,15.83996000000002,10.000000000000815,9.999999999999972
1802,2024-12-07 06:00:00,22.209444166666696,28.658299999999997,16.286900000000003,10.000000000000815,9.999999999999972
1803,2024-12-08 06:00:00,21.833030833333357,28.631070000000022,15.749050000000011,10.000000000000815,9.999999999999972
1804,2024-12-09 06:00:00,23.29059916666669,30.55093000000005,16.590599999999995,10.000000000000815,9.999999999999972
1805,2024-12-10 06:00:00,24.88718083333336,32.24145000000004,18.33080000000001,10.000000000000815,9.999999999999972
1806,2024-12-11 06:00:00,25.25092208333335,32.77610000000004,18.90640000000002,10.000000000000815,9.999999999999972
1807,2024-12-12 06:00:00,24.230731666666696,31.653040000000033,17.830200000000048,10.000000000000815,9.999999999999972
1808,2024-12-13 06:00:00,23.053196250000024,30.628840000000025,16.13452000000001,10.000000000000815,9.999999999999972
1809,2024-12-14 06:00:00,22.17828375000002,29.598839999999996,15.861750000000029,10.000000000000815,9.999999999999972
1810,2024-12-15 06:00:00,21.681260833333354,28.968530000000044,14.925560000000019,10.000000000000815,9.999999999999972
1811,2024-12-16 06:00:00,22.229407083333356,29.25015000000002,15.903160000000014,10.000000000000815,9.999999999999972
