,Country,Start Year,Start Month,Total Death Heat Wave,Total Death Cold Wave + Severe Winter Conditions,Total Death Country Year,Pct Death Heat Wave,Pct Death Cold Wave + Severe Winter Conditions
785,Iran (Islamic Republic of),2020,2.0,0.0,0.0,21.0,0.0,0.0
786,Iran (Islamic Republic of),2020,4.0,0.0,0.0,8.0,0.0,0.0
787,Iran (Islamic Republic of),2020,9.0,0.0,0.0,0.0,0.0,0.0
788,Iran (Islamic Republic of),2020,11.0,0.0,0.0,7.0,0.0,0.0
789,Iran (Islamic Republic of),2020,12.0,0.0,0.0,12.0,0.0,0.0
790,Iran (Islamic Republic of),2021,2.0,0.0,0.0,2.0,0.0,0.0
791,Iran (Islamic Republic of),2021,4.0,0.0,0.0,0.0,0.0,0.0
792,Iran (Islamic Republic of),2021,5.0,0.0,0.0,11.0,0.0,0.0
793,Iran (Islamic Republic of),2021,7.0,0.0,0.0,10.0,0.0,0.0
794,Iran (Islamic Republic of),2021,9.0,0.0,0.0,14.0,0.0,0.0
795,Iran (Islamic Republic of),2021,10.0,0.0,0.0,2.0,0.0,0.0
796,Iran (Islamic Republic of),2021,11.0,0.0,0.0,1.0,0.0,0.0
797,Iran (Islamic Republic of),2021,12.0,0.0,0.0,10.0,0.0,0.0
798,Iran (Islamic Republic of),2022,1.0,0.0,0.0,6.0,0.0,0.0
799,Iran (Islamic Republic of),2022,5.0,0.0,0.0,36.0,0.0,0.0
800,Iran (Islamic Republic of),2022,6.0,0.0,0.0,21.0,0.0,0.0
801,Iran (Islamic Republic of),2022,7.0,0.0,0.0,97.0,0.0,0.0
802,Iran (Islamic Republic of),2022,8.0,0.0,0.0,16.0,0.0,0.0
803,Iran (Islamic Republic of),2022,10.0,0.0,0.0,0.0,0.0,0.0
804,Iran (Islamic Republic of),2023,1.0,0.0,0.0,3.0,0.0,0.0
805,Iran (Islamic Republic of),2023,3.0,0.0,0.0,0.0,0.0,0.0
806,Iran (Islamic Republic of),2023,4.0,0.0,0.0,3.0,0.0,0.0
807,Iran (Islamic Republic of),2023,6.0,0.0,0.0,0.0,0.0,0.0
808,Iran (Islamic Republic of),2023,8.0,0.0,0.0,10.0,0.0,0.0
809,Iran (Islamic Republic of),2023,9.0,0.0,0.0,3.0,0.0,0.0
810,Iran (Islamic Republic of),2023,11.0,0.0,0.0,32.0,0.0,0.0
811,Iran (Islamic Republic of),2024,2.0,0.0,0.0,0.0,0.0,0.0
812,Iran (Islamic Republic of),2024,4.0,0.0,0.0,10.0,0.0,0.0
813,Iran (Islamic Republic of),2024,5.0,0.0,0.0,19.0,0.0,0.0
814,Iran (Islamic Republic of),2024,6.0,0.0,0.0,4.0,0.0,0.0
815,Iran (Islamic Republic of),2024,8.0,0.0,0.0,28.0,0.0,0.0
816,Iran (Islamic Republic of),2024,9.0,0.0,0.0,76.0,0.0,0.0
817,Iran (Islamic Republic of),2024,10.0,0.0,0.0,11.0,0.0,0.0
818,Iran (Islamic Republic of),2024,12.0,0.0,0.0,10.0,0.0,0.0
819,Iraq,2020,3.0,0.0,0.0,8.0,0.0,0.0
820,Iraq,2021,4.0,0.0,0.0,82.0,0.0,0.0
821,Iraq,2021,7.0,0.0,0.0,92.0,0.0,0.0
822,Iraq,2021,10.0,0.0,0.0,2.0,0.0,0.0
823,Iraq,2021,12.0,0.0,0.0,14.0,0.0,0.0
824,Iraq,2022,4.0,0.0,0.0,11.0,0.0,0.0
825,Iraq,2022,5.0,0.0,0.0,1.0,0.0,0.0
826,Iraq,2022,9.0,0.0,0.0,11.0,0.0,0.0
827,Iraq,2022,11.0,0.0,0.0,11.0,0.0,0.0
828,Iraq,2023,4.0,0.0,0.0,3.0,0.0,0.0
829,Iraq,2023,9.0,0.0,0.0,118.0,0.0,0.0
830,Iraq,2024,3.0,0.0,0.0,3.0,0.0,0.0
831,Ireland,2021,5.0,0.0,0.0,0.0,0.0,0.0
832,Israel,2020,1.0,0.0,0.0,7.0,0.0,0.0
833,Israel,2020,10.0,0.0,0.0,0.0,0.0,0.0
834,Israel,2021,4.0,0.0,0.0,45.0,0.0,0.0
835,Italy,2020,2.0,0.0,0.0,1.0,0.0,0.0
836,Italy,2020,8.0,0.0,0.0,6.0,0.0,0.0
837,Italy,2020,10.0,0.0,0.0,7.0,0.0,0.0
838,Italy,2020,11.0,0.0,0.0,3.0,0.0,0.0
839,Italy,2020,12.0,0.0,0.0,2.0,0.0,0.0
840,Italy,2021,2.0,0.0,0.0,22.0,0.0,0.0
841,Italy,2021,5.0,0.0,0.0,14.0,0.0,0.0
842,Italy,2021,7.0,0.0,0.0,1.0,0.0,0.0
843,Italy,2022,6.0,0.0,0.0,0.0,0.0,0.0
844,Italy,2022,7.0,0.0,0.0,11.0,0.0,0.0
845,Italy,2022,8.0,0.0,0.0,2.0,0.0,0.0
846,Italy,2022,9.0,0.0,0.0,12.0,0.0,0.0
847,Italy,2022,11.0,0.0,0.0,12.0,0.0,0.0
848,Italy,2023,2.0,0.0,0.0,164.0,0.0,0.0
849,Italy,2023,4.0,0.0,0.0,24.0,0.0,0.0
850,Italy,2023,5.0,0.0,0.0,15.0,0.0,0.0
851,Italy,2023,6.0,0.0,0.0,40.0,0.0,0.0
852,Italy,2023,7.0,12743.0,0.0,12745.0,99.9843075715967,0.0
853,Italy,2023,10.0,0.0,0.0,21.0,0.0,0.0
854,Italy,2023,11.0,0.0,0.0,8.0,0.0,0.0
855,Italy,2024,3.0,0.0,0.0,1.0,0.0,0.0
856,Italy,2024,6.0,0.0,0.0,94.0,0.0,0.0
857,Italy,2024,9.0,0.0,0.0,23.0,0.0,0.0
858,Italy,2024,12.0,0.0,0.0,64.0,0.0,0.0
859,Jamaica,2024,7.0,0.0,0.0,3.0,0.0,0.0
860,Japan,2020,6.0,0.0,0.0,82.0,0.0,0.0
861,Japan,2020,9.0,0.0,0.0,2.0,0.0,0.0
862,Japan,2020,12.0,0.0,0.0,21.0,0.0,0.0
863,Japan,2021,1.0,0.0,0.0,23.0,0.0,0.0
864,Japan,2021,2.0,0.0,0.0,1.0,0.0,0.0
865,Japan,2021,3.0,0.0,0.0,0.0,0.0,0.0
866,Japan,2021,7.0,0.0,0.0,26.0,0.0,0.0
867,Japan,2021,8.0,0.0,0.0,12.0,0.0,0.0
868,Japan,2021,12.0,0.0,0.0,24.0,0.0,0.0
869,Japan,2022,3.0,0.0,0.0,3.0,0.0,0.0
870,Japan,2022,6.0,80.0,0.0,80.0,100.0,0.0
871,Japan,2022,7.0,0.0,0.0,0.0,0.0,0.0
872,Japan,2022,8.0,0.0,0.0,2.0,0.0,0.0
873,Japan,2022,9.0,0.0,0.0,8.0,0.0,0.0
874,Japan,2022,12.0,0.0,0.0,19.0,0.0,0.0
875,Japan,2023,5.0,0.0,0.0,1.0,0.0,0.0
876,Japan,2023,6.0,0.0,0.0,3.0,0.0,0.0
877,Japan,2023,7.0,0.0,0.0,6.0,0.0,0.0
878,Japan,2023,8.0,0.0,0.0,2.0,0.0,0.0
879,Japan,2023,9.0,0.0,0.0,3.0,0.0,0.0
880,Japan,2024,1.0,0.0,0.0,551.0,0.0,0.0
881,Japan,2024,2.0,0.0,0.0,0.0,0.0,0.0
882,Japan,2024,4.0,123.0,0.0,123.0,100.0,0.0
883,Japan,2024,7.0,0.0,0.0,6.0,0.0,0.0
884,Japan,2024,8.0,0.0,0.0,9.0,0.0,0.0
885,Japan,2024,9.0,0.0,0.0,9.0,0.0,0.0
886,Jordan,2022,6.0,0.0,0.0,13.0,0.0,0.0
887,Jordan,2023,11.0,0.0,0.0,0.0,0.0,0.0
888,Kazakhstan,2020,5.0,0.0,0.0,0.0,0.0,0.0
889,Kazakhstan,2021,6.0,0.0,0.0,0.0,0.0,0.0
890,Kazakhstan,2023,6.0,0.0,0.0,14.0,0.0,0.0
891,Kazakhstan,2024,4.0,0.0,0.0,2.0,0.0,0.0
892,Kenya,2020,2.0,0.0,0.0,13.0,0.0,0.0
893,Kenya,2020,4.0,0.0,0.0,285.0,0.0,0.0
894,Kenya,2020,12.0,0.0,0.0,0.0,0.0,0.0
895,Kenya,2021,3.0,0.0,0.0,0.0,0.0,0.0
896,Kenya,2021,4.0,0.0,0.0,9.0,0.0,0.0
897,Kenya,2021,7.0,0.0,0.0,13.0,0.0,0.0
898,Kenya,2022,7.0,0.0,0.0,37.0,0.0,0.0
899,Kenya,2022,10.0,0.0,0.0,202.0,0.0,0.0
900,Kenya,2023,1.0,0.0,0.0,21.0,0.0,0.0
901,Kenya,2023,3.0,0.0,0.0,36.0,0.0,0.0
902,Kenya,2023,4.0,0.0,0.0,0.0,0.0,0.0
903,Kenya,2023,6.0,0.0,0.0,52.0,0.0,0.0
904,Kenya,2023,10.0,0.0,0.0,178.0,0.0,0.0
905,Kenya,2024,2.0,0.0,0.0,6.0,0.0,0.0
906,Kenya,2024,3.0,0.0,0.0,353.0,0.0,0.0
907,Kenya,2024,4.0,0.0,0.0,23.0,0.0,0.0
908,Kenya,2024,9.0,0.0,0.0,38.0,0.0,0.0
909,Kyrgyzstan,2021,7.0,0.0,0.0,15.0,0.0,0.0
910,Kyrgyzstan,2022,7.0,0.0,0.0,0.0,0.0,0.0
911,Kyrgyzstan,2023,1.0,0.0,0.0,0.0,0.0,0.0
912,Kyrgyzstan,2024,4.0,0.0,0.0,0.0,0.0,0.0
913,Kyrgyzstan,2024,5.0,0.0,0.0,0.0,0.0,0.0
914,Kyrgyzstan,2024,7.0,0.0,0.0,6.0,0.0,0.0
915,Lao People's Democratic Republic,2020,8.0,0.0,0.0,0.0,0.0,0.0
916,Lao People's Democratic Republic,2020,10.0,0.0,0.0,2.0,0.0,0.0
917,Lao People's Democratic Republic,2021,6.0,0.0,0.0,0.0,0.0,0.0
918,Lao People's Democratic Republic,2021,12.0,0.0,0.0,0.0,0.0,0.0
919,Lao People's Democratic Republic,2022,8.0,0.0,0.0,1.0,0.0,0.0
920,Lao People's Democratic Republic,2023,7.0,0.0,0.0,7.0,0.0,0.0
921,Lao People's Democratic Republic,2024,4.0,0.0,0.0,0.0,0.0,0.0
922,Lao People's Democratic Republic,2024,7.0,0.0,0.0,0.0,0.0,0.0
923,Latvia,2023,3.0,0.0,0.0,0.0,0.0,0.0
924,Lebanon,2020,8.0,0.0,0.0,206.0,0.0,0.0
925,Lebanon,2020,10.0,0.0,0.0,0.0,0.0,0.0
926,Lebanon,2021,8.0,0.0,0.0,32.0,0.0,0.0
927,Lebanon,2022,10.0,0.0,0.0,11.0,0.0,0.0
928,Lebanon,2023,1.0,0.0,0.0,0.0,0.0,0.0
929,Lebanon,2024,1.0,0.0,0.0,0.0,0.0,0.0
930,Lesotho,2021,8.0,0.0,0.0,0.0,0.0,0.0
931,Lesotho,2023,12.0,0.0,0.0,2.0,0.0,0.0
932,Liberia,2020,5.0,0.0,0.0,50.0,0.0,0.0
933,Liberia,2021,7.0,0.0,0.0,16.0,0.0,0.0
934,Liberia,2022,4.0,0.0,0.0,71.0,0.0,0.0
935,Liberia,2023,12.0,0.0,0.0,40.0,0.0,0.0
936,Liberia,2024,6.0,0.0,0.0,2.0,0.0,0.0
937,Libya,2020,11.0,0.0,0.0,74.0,0.0,0.0
938,Libya,2021,7.0,0.0,0.0,57.0,0.0,0.0
939,Libya,2021,8.0,0.0,0.0,18.0,0.0,0.0
940,Libya,2021,10.0,0.0,0.0,17.0,0.0,0.0
941,Libya,2021,12.0,0.0,0.0,28.0,0.0,0.0
942,Libya,2022,4.0,0.0,0.0,35.0,0.0,0.0
943,Libya,2022,8.0,0.0,0.0,21.0,0.0,0.0
944,Libya,2023,9.0,0.0,0.0,13200.0,0.0,0.0
945,Libya,2023,12.0,0.0,0.0,60.0,0.0,0.0
946,Libya,2024,12.0,0.0,0.0,5.0,0.0,0.0
947,Luxembourg,2021,7.0,0.0,0.0,0.0,0.0,0.0
948,Madagascar,2020,1.0,0.0,0.0,40.0,0.0,0.0
949,Madagascar,2020,3.0,0.0,0.0,4.0,0.0,0.0
950,Madagascar,2021,1.0,0.0,0.0,2.0,0.0,0.0
951,Madagascar,2021,2.0,0.0,0.0,1.0,0.0,0.0
952,Madagascar,2021,12.0,0.0,0.0,85.0,0.0,0.0
953,Madagascar,2022,1.0,0.0,0.0,89.0,0.0,0.0
954,Madagascar,2022,2.0,0.0,0.0,121.0,0.0,0.0
955,Madagascar,2022,3.0,0.0,0.0,2.0,0.0,0.0
956,Madagascar,2022,4.0,0.0,0.0,12.0,0.0,0.0
957,Madagascar,2023,1.0,0.0,0.0,53.0,0.0,0.0
958,Madagascar,2023,2.0,0.0,0.0,17.0,0.0,0.0
959,Madagascar,2023,8.0,0.0,0.0,13.0,0.0,0.0
960,Madagascar,2024,1.0,0.0,0.0,10.0,0.0,0.0
961,Madagascar,2024,3.0,0.0,0.0,22.0,0.0,0.0
962,Madagascar,2024,11.0,0.0,0.0,38.0,0.0,0.0
963,Madagascar,2024,12.0,0.0,0.0,0.0,0.0,0.0
964,Malawi,2020,2.0,0.0,0.0,1.0,0.0,0.0
965,Malawi,2021,7.0,0.0,0.0,13.0,0.0,0.0
966,Malawi,2022,1.0,0.0,0.0,64.0,0.0,0.0
967,Malawi,2022,2.0,0.0,0.0,0.0,0.0,0.0
968,Malawi,2022,3.0,0.0,0.0,1776.0,0.0,0.0
969,Malawi,2022,11.0,0.0,0.0,62.0,0.0,0.0
970,Malawi,2023,3.0,0.0,0.0,1209.0,0.0,0.0
971,Malawi,2023,5.0,0.0,0.0,24.0,0.0,0.0
972,Malawi,2024,2.0,0.0,0.0,6.0,0.0,0.0
973,Malawi,2024,6.0,0.0,0.0,10.0,0.0,0.0
974,Malawi,2024,12.0,0.0,0.0,13.0,0.0,0.0
975,Malaysia,2020,4.0,0.0,0.0,0.0,0.0,0.0
976,Malaysia,2020,6.0,0.0,0.0,0.0,0.0,0.0
977,Malaysia,2020,10.0,0.0,0.0,0.0,0.0,0.0
978,Malaysia,2020,12.0,0.0,0.0,0.0,0.0,0.0
979,Malaysia,2021,1.0,0.0,0.0,14.0,0.0,0.0
980,Malaysia,2021,5.0,0.0,0.0,0.0,0.0,0.0
981,Malaysia,2021,8.0,0.0,0.0,7.0,0.0,0.0
982,Malaysia,2021,9.0,0.0,0.0,2.0,0.0,0.0
983,Malaysia,2021,10.0,0.0,0.0,0.0,0.0,0.0
984,Malaysia,2021,12.0,0.0,0.0,56.0,0.0,0.0
985,Malaysia,2022,2.0,0.0,0.0,24.0,0.0,0.0
986,Malaysia,2022,3.0,0.0,0.0,0.0,0.0,0.0
987,Malaysia,2022,7.0,0.0,0.0,3.0,0.0,0.0
988,Malaysia,2022,11.0,0.0,0.0,0.0,0.0,0.0
989,Malaysia,2022,12.0,0.0,0.0,41.0,0.0,0.0
990,Malaysia,2023,1.0,0.0,0.0,0.0,0.0,0.0
991,Malaysia,2023,2.0,0.0,0.0,4.0,0.0,0.0
992,Malaysia,2023,8.0,0.0,0.0,10.0,0.0,0.0
993,Malaysia,2023,11.0,0.0,0.0,0.0,0.0,0.0
994,Malaysia,2023,12.0,0.0,0.0,2.0,0.0,0.0
995,Malaysia,2024,4.0,0.0,0.0,10.0,0.0,0.0
996,Maldives,2022,11.0,0.0,0.0,10.0,0.0,0.0
997,Maldives,2023,12.0,0.0,0.0,0.0,0.0,0.0
998,Mali,2020,7.0,0.0,0.0,22.0,0.0,0.0
999,Mali,2021,7.0,0.0,0.0,23.0,0.0,0.0
1000,Mali,2022,7.0,0.0,0.0,10.0,0.0,0.0
1001,Mali,2023,6.0,0.0,0.0,15.0,0.0,0.0
1002,Mali,2024,2.0,0.0,0.0,46.0,0.0,0.0
1003,Mali,2024,6.0,0.0,0.0,92.0,0.0,0.0
1004,Mali,2024,7.0,0.0,0.0,16.0,0.0,0.0
1005,Marshall Islands,2022,1.0,0.0,0.0,0.0,0.0,0.0
1006,Marshall Islands,2024,1.0,0.0,0.0,0.0,0.0,0.0
1007,Mauritania,2020,6.0,0.0,0.0,0.0,0.0,0.0
1008,Mauritania,2020,9.0,0.0,0.0,9.0,0.0,0.0
1009,Mauritania,2022,7.0,0.0,0.0,14.0,0.0,0.0
1010,Mauritania,2023,7.0,0.0,0.0,1.0,0.0,0.0
1011,Mauritania,2024,7.0,0.0,0.0,187.0,0.0,0.0
1012,Mexico,2020,6.0,0.0,0.0,10.0,0.0,0.0
1013,Mexico,2020,7.0,0.0,0.0,5.0,0.0,0.0
1014,Mexico,2020,8.0,0.0,0.0,3.0,0.0,0.0
1015,Mexico,2020,10.0,0.0,0.0,6.0,0.0,0.0
1016,Mexico,2020,11.0,0.0,0.0,58.0,0.0,0.0
1017,Mexico,2021,2.0,0.0,0.0,12.0,0.0,0.0
1018,Mexico,2021,5.0,0.0,0.0,23.0,0.0,0.0
1019,Mexico,2021,6.0,0.0,0.0,5.0,0.0,0.0
1020,Mexico,2021,8.0,0.0,0.0,15.0,0.0,0.0
1021,Mexico,2021,9.0,0.0,0.0,27.0,0.0,0.0
1022,Mexico,2021,10.0,0.0,0.0,6.0,0.0,0.0
1023,Mexico,2021,11.0,0.0,0.0,38.0,0.0,0.0
1024,Mexico,2021,12.0,0.0,0.0,56.0,0.0,0.0
1025,Mexico,2022,1.0,0.0,0.0,13.0,0.0,0.0
1026,Mexico,2022,5.0,0.0,0.0,31.0,0.0,0.0
1027,Mexico,2022,7.0,0.0,0.0,14.0,0.0,0.0
1028,Mexico,2022,8.0,0.0,0.0,18.0,0.0,0.0
1029,Mexico,2022,9.0,0.0,0.0,10.0,0.0,0.0
1030,Mexico,2022,10.0,0.0,0.0,7.0,0.0,0.0
1031,Mexico,2022,12.0,0.0,0.0,15.0,0.0,0.0
1032,Mexico,2023,3.0,0.0,0.0,40.0,0.0,0.0
1033,Mexico,2023,5.0,0.0,0.0,13.0,0.0,0.0
1034,Mexico,2023,7.0,0.0,0.0,29.0,0.0,0.0
1035,Mexico,2023,8.0,0.0,0.0,15.0,0.0,0.0
1036,Mexico,2023,9.0,0.0,0.0,11.0,0.0,0.0
1037,Mexico,2023,10.0,0.0,0.0,112.0,0.0,0.0
1038,Mexico,2023,11.0,0.0,0.0,12.0,0.0,0.0
1039,Mexico,2024,1.0,0.0,0.0,19.0,0.0,0.0
1040,Mexico,2024,2.0,0.0,0.0,10.0,0.0,0.0
1041,Mexico,2024,6.0,0.0,0.0,10.0,0.0,0.0
1042,Mexico,2024,9.0,0.0,0.0,39.0,0.0,0.0
1043,Mexico,2024,10.0,0.0,0.0,43.0,0.0,0.0
1044,Micronesia (Federated States of),2023,9.0,0.0,0.0,0.0,0.0,0.0
1045,Mongolia,2020,1.0,0.0,0.0,0.0,0.0,0.0
1046,Mongolia,2020,6.0,0.0,0.0,2.0,0.0,0.0
1047,Mongolia,2020,7.0,0.0,0.0,8.0,0.0,0.0
1048,Mongolia,2021,3.0,0.0,0.0,12.0,0.0,0.0
1049,Mongolia,2021,6.0,0.0,0.0,0.0,0.0,0.0
1050,Mongolia,2022,6.0,0.0,0.0,0.0,0.0,0.0
1051,Mongolia,2022,11.0,0.0,0.0,0.0,0.0,0.0
1052,Mongolia,2023,5.0,0.0,2.0,2.0,0.0,100.0
1053,Mongolia,2023,7.0,0.0,0.0,0.0,0.0,0.0
1054,Mongolia,2023,8.0,0.0,0.0,4.0,0.0,0.0
1055,Mongolia,2023,11.0,0.0,0.0,8.0,0.0,0.0
1056,Morocco,2020,8.0,0.0,0.0,12.0,0.0,0.0
1057,Morocco,2021,2.0,0.0,0.0,24.0,0.0,0.0
1058,Morocco,2021,3.0,0.0,0.0,0.0,0.0,0.0
1059,Morocco,2022,1.0,0.0,0.0,43.0,0.0,0.0
1060,Morocco,2022,11.0,0.0,0.0,11.0,0.0,0.0
1061,Morocco,2022,12.0,0.0,0.0,21.0,0.0,0.0
1062,Morocco,2023,3.0,0.0,0.0,11.0,0.0,0.0
1063,Morocco,2023,4.0,0.0,0.0,11.0,0.0,0.0
1064,Morocco,2023,9.0,0.0,0.0,2946.0,0.0,0.0
1065,Morocco,2024,9.0,0.0,0.0,22.0,0.0,0.0
1066,Mozambique,2020,2.0,0.0,0.0,2.0,0.0,0.0
1067,Mozambique,2020,10.0,0.0,0.0,22.0,0.0,0.0
1068,Mozambique,2021,1.0,0.0,0.0,11.0,0.0,0.0
1069,Mozambique,2021,2.0,0.0,0.0,0.0,0.0,0.0
1070,Mozambique,2021,6.0,0.0,0.0,0.0,0.0,0.0
1071,Mozambique,2022,1.0,0.0,0.0,38.0,0.0,0.0
1072,Mozambique,2022,2.0,0.0,0.0,14.0,0.0,0.0
1073,Mozambique,2022,3.0,0.0,0.0,63.0,0.0,0.0
1074,Mozambique,2023,1.0,0.0,0.0,141.0,0.0,0.0
1075,Mozambique,2023,2.0,0.0,0.0,197.0,0.0,0.0
1076,Mozambique,2023,10.0,0.0,0.0,0.0,0.0,0.0
1077,Mozambique,2024,3.0,0.0,0.0,2.0,0.0,0.0
1078,Mozambique,2024,10.0,0.0,0.0,42.0,0.0,0.0
1079,Mozambique,2024,12.0,0.0,0.0,120.0,0.0,0.0
1080,Myanmar,2020,7.0,0.0,0.0,174.0,0.0,0.0
1081,Myanmar,2021,6.0,0.0,0.0,12.0,0.0,0.0
1082,Myanmar,2021,7.0,0.0,0.0,0.0,0.0,0.0
1083,Myanmar,2022,2.0,0.0,0.0,17.0,0.0,0.0
1084,Myanmar,2023,4.0,0.0,0.0,8.0,0.0,0.0
1085,Myanmar,2023,5.0,0.0,0.0,148.0,0.0,0.0
1086,Myanmar,2023,8.0,0.0,0.0,44.0,0.0,0.0
1087,Myanmar,2023,10.0,0.0,0.0,5.0,0.0,0.0
1088,Myanmar,2024,6.0,0.0,0.0,0.0,0.0,0.0
1089,Myanmar,2024,9.0,0.0,0.0,460.0,0.0,0.0
1090,Namibia,2020,3.0,0.0,0.0,0.0,0.0,0.0
1091,Namibia,2020,7.0,0.0,0.0,0.0,0.0,0.0
1092,Namibia,2021,1.0,0.0,0.0,0.0,0.0,0.0
1093,Namibia,2023,1.0,0.0,0.0,0.0,0.0,0.0
1094,Namibia,2024,5.0,0.0,0.0,0.0,0.0,0.0
1095,Nepal,2020,6.0,0.0,0.0,448.0,0.0,0.0
1096,Nepal,2021,6.0,0.0,0.0,46.0,0.0,0.0
1097,Nepal,2021,7.0,0.0,0.0,74.0,0.0,0.0
1098,Nepal,2021,9.0,0.0,0.0,13.0,0.0,0.0
1099,Nepal,2021,10.0,0.0,0.0,118.0,0.0,0.0
1100,Nepal,2022,6.0,0.0,0.0,0.0,0.0,0.0
1101,Nepal,2022,7.0,0.0,0.0,22.0,0.0,0.0
1102,Nepal,2022,8.0,0.0,0.0,132.0,0.0,0.0
1103,Nepal,2022,9.0,0.0,0.0,15.0,0.0,0.0
1104,Nepal,2022,11.0,0.0,0.0,6.0,0.0,0.0
1105,Nepal,2023,1.0,0.0,0.0,72.0,0.0,0.0
1106,Nepal,2023,4.0,0.0,0.0,0.0,0.0,0.0
1107,Nepal,2023,6.0,0.0,0.0,36.0,0.0,0.0
1108,Nepal,2023,10.0,0.0,0.0,1.0,0.0,0.0
1109,Nepal,2023,11.0,0.0,0.0,154.0,0.0,0.0
1110,Nepal,2024,7.0,0.0,0.0,105.0,0.0,0.0
1111,Nepal,2024,8.0,0.0,0.0,0.0,0.0,0.0
1112,Nepal,2024,9.0,0.0,0.0,268.0,0.0,0.0
1113,Netherlands (Kingdom of the),2021,7.0,0.0,0.0,0.0,0.0,0.0
1114,Netherlands (Kingdom of the),2021,10.0,0.0,0.0,0.0,0.0,0.0
1115,Netherlands (Kingdom of the),2024,11.0,0.0,0.0,1.0,0.0,0.0
1116,New Zealand,2020,2.0,0.0,0.0,0.0,0.0,0.0
1117,New Zealand,2020,10.0,0.0,0.0,0.0,0.0,0.0
1118,New Zealand,2020,11.0,0.0,0.0,0.0,0.0,0.0
1119,New Zealand,2021,5.0,0.0,0.0,0.0,0.0,0.0
1120,New Zealand,2021,6.0,0.0,0.0,1.0,0.0,0.0
1121,New Zealand,2021,7.0,0.0,0.0,0.0,0.0,0.0
1122,New Zealand,2021,8.0,0.0,0.0,0.0,0.0,0.0
1123,New Zealand,2022,8.0,0.0,0.0,0.0,0.0,0.0
1124,New Zealand,2023,1.0,0.0,0.0,4.0,0.0,0.0
1125,New Zealand,2023,2.0,0.0,0.0,11.0,0.0,0.0
1126,New Zealand,2023,4.0,0.0,0.0,0.0,0.0,0.0
1127,New Zealand,2024,6.0,0.0,0.0,0.0,0.0,0.0
1128,Nicaragua,2020,11.0,0.0,0.0,36.0,0.0,0.0
1129,Nicaragua,2023,12.0,0.0,0.0,19.0,0.0,0.0
1130,Niger,2020,7.0,0.0,0.0,73.0,0.0,0.0
1131,Niger,2020,8.0,0.0,0.0,10.0,0.0,0.0
1132,Niger,2021,6.0,0.0,0.0,62.0,0.0,0.0
1133,Niger,2021,8.0,0.0,0.0,166.0,0.0,0.0
1134,Niger,2021,11.0,0.0,0.0,44.0,0.0,0.0
1135,Niger,2022,6.0,0.0,0.0,195.0,0.0,0.0
1136,Niger,2023,7.0,0.0,0.0,41.0,0.0,0.0
1137,Niger,2024,6.0,0.0,0.0,396.0,0.0,0.0
1138,Nigeria,2020,1.0,0.0,0.0,47.0,0.0,0.0
1139,Nigeria,2020,3.0,0.0,0.0,17.0,0.0,0.0
1140,Nigeria,2020,4.0,0.0,0.0,14.0,0.0,0.0
1141,Nigeria,2020,6.0,0.0,0.0,189.0,0.0,0.0
1142,Nigeria,2020,8.0,0.0,0.0,30.0,0.0,0.0
1143,Nigeria,2020,9.0,0.0,0.0,23.0,0.0,0.0
1144,Nigeria,2020,11.0,0.0,0.0,94.0,0.0,0.0
1145,Nigeria,2021,4.0,0.0,0.0,12.0,0.0,0.0
1146,Nigeria,2021,5.0,0.0,0.0,160.0,0.0,0.0
1147,Nigeria,2021,7.0,0.0,0.0,0.0,0.0,0.0
1148,Nigeria,2021,8.0,0.0,0.0,3625.0,0.0,0.0
1149,Nigeria,2021,9.0,0.0,0.0,4.0,0.0,0.0
1150,Nigeria,2021,11.0,0.0,0.0,84.0,0.0,0.0
1151,Nigeria,2022,4.0,0.0,0.0,143.0,0.0,0.0
1152,Nigeria,2022,5.0,0.0,0.0,31.0,0.0,0.0
1153,Nigeria,2022,7.0,0.0,0.0,662.0,0.0,0.0
1154,Nigeria,2022,9.0,0.0,0.0,20.0,0.0,0.0
1155,Nigeria,2022,10.0,0.0,0.0,14.0,0.0,0.0
1156,Nigeria,2022,11.0,0.0,0.0,54.0,0.0,0.0
1157,Nigeria,2023,1.0,0.0,0.0,1075.0,0.0,0.0
1158,Nigeria,2023,3.0,0.0,0.0,34.0,0.0,0.0
1159,Nigeria,2023,5.0,0.0,0.0,40.0,0.0,0.0
1160,Nigeria,2023,6.0,0.0,0.0,106.0,0.0,0.0
1161,Nigeria,2023,9.0,0.0,0.0,13.0,0.0,0.0
1162,Nigeria,2023,10.0,0.0,0.0,333.0,0.0,0.0
1163,Nigeria,2024,4.0,0.0,0.0,1.0,0.0,0.0
1164,Nigeria,2024,6.0,0.0,0.0,14.0,0.0,0.0
1165,Nigeria,2024,7.0,0.0,0.0,21.0,0.0,0.0
1166,Nigeria,2024,8.0,0.0,0.0,341.0,0.0,0.0
1167,Nigeria,2024,9.0,0.0,0.0,103.0,0.0,0.0
1168,Nigeria,2024,10.0,0.0,0.0,206.0,0.0,0.0
1169,Nigeria,2024,12.0,0.0,0.0,32.0,0.0,0.0
1170,North Macedonia,2021,7.0,0.0,0.0,1.0,0.0,0.0
1171,North Macedonia,2021,9.0,0.0,0.0,14.0,0.0,0.0
1172,Norway,2020,12.0,0.0,0.0,10.0,0.0,0.0
1173,Norway,2022,1.0,0.0,0.0,0.0,0.0,0.0
